Start Date,1/1/1960,,,,,,,,
End Date,,,,,,,,,
,,,,,,,,,
,SPX Index,VIX Index,USGG10YR Index,USGG2YR Index,USGG5YR Index,XAU Curncy,CL1 Comdty,USURTOT Index,GDP CQOQ Index
,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
7/3/1998,#N/A N/A,#N/A N/A,5.409,5.429,5.413,294.75,#N/A N/A,#N/A N/A,
7/6/1998,1157.33,18.63,5.389,5.412,5.402,293.25,13.92,#N/A N/A,
7/7/1998,1154.66,18.62,5.417,5.429,5.424,294.95,13.62,#N/A N/A,
7/8/1998,1166.38,17.82,5.43,5.438,5.431,293.25,13.85,#N/A N/A,
7/9/1998,1158.56,18.16,5.403,5.412,5.398,292.1,13.88,#N/A N/A,
7/10/1998,1164.33,17.92,5.411,5.404,5.398,290.85,13.87,#N/A N/A,
7/13/1998,1165.19,18.26,5.47,5.455,5.453,291.65,13.91,#N/A N/A,
7/14/1998,1177.58,17.88,5.485,5.455,5.46,293.15,14.55,#N/A N/A,
7/15/1998,1174.81,17.89,5.479,5.446,5.46,293.75,14.87,#N/A N/A,
7/16/1998,1183.99,16.97,5.497,5.455,5.482,293.25,14.52,#N/A N/A,
7/17/1998,1186.75,16.23,5.507,5.455,5.486,294.5,13.98,#N/A N/A,
7/20/1998,1184.1,17.34,5.47,5.446,5.46,296.05,13.34,#N/A N/A,
7/21/1998,1165.07,20.1,5.433,5.438,5.442,294.95,13.79,#N/A N/A,
7/22/1998,1164.08,20.32,5.456,5.464,5.464,294.15,13.79,#N/A N/A,
7/23/1998,1139.75,23.01,5.433,5.446,5.449,293.15,13.88,#N/A N/A,
7/24/1998,1140.8,23.01,5.458,5.472,5.475,291.45,13.87,#N/A N/A,
7/27/1998,1147.27,23.13,5.47,5.464,5.478,290.35,14.22,#N/A N/A,
7/28/1998,1130.24,25.25,5.491,5.464,5.49,291.75,14.27,#N/A N/A,
7/29/1998,1125.21,24.79,5.522,5.499,5.523,290.05,14.09,#N/A N/A,
7/30/1998,1142.95,22.66,5.499,5.488,5.504,289.5,14.21,#N/A N/A,
7/31/1998,1120.67,24.8,5.494,5.48,5.501,286.45,14.21,4.5,
8/3/1998,1112.44,25.98,5.449,5.446,5.457,282.95,13.7,#N/A N/A,
8/4/1998,1072.12,31.06,5.41,5.396,5.409,288.35,13.75,#N/A N/A,
8/5/1998,1081.43,29.83,5.441,5.396,5.431,287.95,13.68,#N/A N/A,
8/6/1998,1089.63,28.2,5.441,5.379,5.423,287.35,13.76,#N/A N/A,
8/7/1998,1089.45,27.02,5.399,5.328,5.376,286.65,13.8,#N/A N/A,
8/10/1998,1083.14,28.75,5.405,5.336,5.383,287.45,13.05,#N/A N/A,
8/11/1998,1068.98,31.91,5.378,5.302,5.35,283.95,12.76,#N/A N/A,
8/12/1998,1084.22,28.55,5.381,5.302,5.324,282.75,12.71,#N/A N/A,
8/13/1998,1074.91,29.92,5.438,5.37,5.382,285.35,13.21,#N/A N/A,
8/14/1998,1062.75,34.34,5.389,5.318,5.335,284.05,13.35,#N/A N/A,
8/17/1998,1083.67,31.86,5.388,5.31,5.313,285.05,13.2,#N/A N/A,
8/18/1998,1101.2,28.4,5.407,5.335,5.342,284.95,12.92,#N/A N/A,
8/19/1998,1098.06,28.69,5.407,5.326,5.342,283.35,13.16,#N/A N/A,
8/20/1998,1091.6,30,5.376,5.309,5.309,285.15,13.54,#N/A N/A,
8/21/1998,1081.24,33.14,5.288,5.197,5.19,284.8,13.54,#N/A N/A,
8/24/1998,1088.14,31.8,5.288,5.197,5.162,284.65,13.64,#N/A N/A,
8/25/1998,1092.85,30.33,5.232,5.153,5.108,283.05,13.77,#N/A N/A,
8/26/1998,1084.19,31.14,5.198,5.11,5.061,282.25,13.58,#N/A N/A,
8/27/1998,1042.59,38.55,5.073,4.922,4.922,276.55,13.23,#N/A N/A,
8/28/1998,1027.14,39.6,5.062,4.905,4.903,274.35,13.5,#N/A N/A,
8/31/1998,957.28,44.28,4.976,4.781,4.797,275.55,13.34,4.5,
9/1/1998,994.26,36.48,5.062,4.871,4.91,278.85,13.73,#N/A N/A,
9/2/1998,990.47,36.76,5.068,4.929,4.938,280.15,13.67,#N/A N/A,
9/3/1998,982.26,41.43,5.028,4.904,4.91,284.95,14.67,#N/A N/A,
9/4/1998,973.89,43.31,5.013,4.902,4.891,286.85,14.59,#N/A N/A,
9/7/1998,#N/A N/A,#N/A N/A,5.011,4.902,4.891,288.45,#N/A N/A,#N/A N/A,
9/8/1998,1023.46,37.9,5.061,4.918,4.923,286.05,14.29,#N/A N/A,
9/9/1998,1006.2,39.66,4.921,4.759,4.759,284.25,14.12,#N/A N/A,
9/10/1998,980.19,45.29,4.781,4.6,4.592,290.45,14.67,#N/A N/A,
9/11/1998,1009.06,43.74,4.83,4.69,4.648,293.75,14.34,#N/A N/A,
9/14/1998,1029.72,38.57,4.857,4.698,4.648,290.35,14.42,#N/A N/A,
9/15/1998,1037.68,36.58,4.887,4.731,4.686,289.95,14.57,#N/A N/A,
9/16/1998,1045.48,35.94,4.871,4.738,4.682,287.85,14.53,#N/A N/A,
9/17/1998,1018.87,39.23,4.776,4.662,4.576,291.45,14.86,#N/A N/A,
9/18/1998,1020.09,38.63,4.695,4.609,4.515,291.45,15.49,#N/A N/A,
9/21/1998,1023.89,38.58,4.674,4.634,4.515,288.95,15.49,#N/A N/A,
9/22/1998,1029.63,36.62,4.709,4.642,4.556,287.85,15.67,#N/A N/A,
9/23/1998,1066.09,32.47,4.668,4.564,4.475,289.75,15.67,#N/A N/A,
9/24/1998,1042.72,34.66,4.63,4.434,4.422,294.15,15.98,#N/A N/A,
9/25/1998,1044.75,34.55,4.56,4.397,4.368,294.15,15.75,#N/A N/A,
9/28/1998,1048.69,34.87,4.589,4.43,4.385,295.85,15.64,#N/A N/A,
9/29/1998,1049.02,36.08,4.566,4.446,4.388,294.65,15.98,#N/A N/A,
9/30/1998,1017.01,40.95,4.42,4.273,4.216,296.95,16.14,4.6,
10/1/1998,986.39,43.48,4.298,4.15,4.083,299.85,15.43,#N/A N/A,
10/2/1998,1002.6,40.47,4.28,4.165,4.085,300.55,15.64,#N/A N/A,
10/5/1998,988.56,42.81,4.162,4.024,3.97,296.65,15.39,#N/A N/A,
10/6/1998,984.59,41.2,4.197,4.073,4.021,296.25,15.5,#N/A N/A,
10/7/1998,970.68,43.51,4.401,4.138,4.188,301.55,15.06,#N/A N/A,
10/8/1998,959.44,45.74,4.56,4.129,4.289,299.55,14.42,#N/A N/A,
10/9/1998,984.39,42.2,4.784,4.194,4.464,296.75,14.58,#N/A N/A,
10/12/1998,997.71,40.07,4.78,4.185,4.46,296.25,14.44,#N/A N/A,
10/13/1998,994.8,40.23,4.722,4.109,4.342,296.55,14.23,#N/A N/A,
10/14/1998,1005.53,38.96,4.609,4.093,4.254,296.05,14.05,#N/A N/A,
10/15/1998,1047.49,33.34,4.399,3.817,3.984,298.7,14.05,#N/A N/A,
10/16/1998,1056.42,34.82,4.444,3.865,4.042,299.95,14.15,#N/A N/A,
10/19/1998,1062.39,33.13,4.471,3.889,4.069,296.15,13.35,#N/A N/A,
10/20/1998,1063.93,33.11,4.575,3.988,4.156,296.25,13.43,#N/A N/A,
10/21/1998,1069.92,33.21,4.571,4.055,4.17,295.25,13.43,#N/A N/A,
10/22/1998,1078.48,31.53,4.615,4.139,4.226,292.55,13.97,#N/A N/A,
10/23/1998,1070.67,32.27,4.703,4.179,4.302,292.85,14.05,#N/A N/A,
10/26/1998,1072.32,32.38,4.671,4.187,4.273,292.2,14.23,#N/A N/A,
10/27/1998,1065.34,32.95,4.604,4.093,4.198,293.65,14.13,#N/A N/A,
10/28/1998,1068.09,32.42,4.557,4.067,4.145,293.1,14.29,#N/A N/A,
10/29/1998,1085.93,29.5,4.499,3.996,4.116,293.65,14.24,#N/A N/A,
10/30/1998,1098.67,28.05,4.605,4.12,4.231,292.55,14.42,#N/A N/A,
11/2/1998,1111.6,27.26,4.764,4.277,4.402,290,14.36,#N/A N/A,
11/3/1998,1110.84,27.76,4.736,4.236,4.365,289.45,14.2,#N/A N/A,
11/4/1998,1118.67,27.37,4.885,4.444,4.48,290.75,14.14,#N/A N/A,
11/5/1998,1133.85,26.01,4.848,4.487,4.488,293.65,13.97,#N/A N/A,
11/6/1998,1141.01,25.7,4.94,4.589,4.591,293.2,13.87,#N/A N/A,
11/9/1998,1130.2,28.09,4.86,4.556,4.538,292.75,13.38,#N/A N/A,
11/10/1998,1128.26,28.17,4.826,4.499,4.499,293.25,13.52,#N/A N/A,
11/11/1998,1120.97,28.47,4.824,4.499,4.502,293.35,13.55,#N/A N/A,
11/12/1998,1117.69,29.28,4.78,4.467,4.47,296.95,13.84,#N/A N/A,
11/13/1998,1125.72,29.03,4.81,4.51,4.502,295.85,13.57,#N/A N/A,
11/16/1998,1135.87,28.9,4.864,4.57,4.566,294.65,12.82,#N/A N/A,
11/17/1998,1139.32,27.95,4.872,4.562,4.567,294.1,12.45,#N/A N/A,
11/18/1998,1144.48,27.13,4.844,4.614,4.581,297.13,12.14,#N/A N/A,
11/19/1998,1152.61,25.5,4.848,4.658,4.624,295.75,12.15,#N/A N/A,
11/20/1998,1163.55,22.47,4.814,4.643,4.596,296.05,12.14,#N/A N/A,
11/23/1998,1188.21,21.84,4.854,4.67,4.625,296.5,12.14,#N/A N/A,
11/24/1998,1182.99,23.28,4.832,4.679,4.621,296.2,12.12,#N/A N/A,
11/25/1998,1186.87,22.15,4.832,4.646,4.629,296.6,11.86,#N/A N/A,
11/26/1998,#N/A N/A,#N/A N/A,4.83,4.646,4.629,296.55,#N/A N/A,#N/A N/A,
11/27/1998,1192.33,22.09,4.808,4.621,4.593,296.2,#N/A N/A,#N/A N/A,
11/30/1998,1163.63,26.01,4.714,4.505,4.482,293.2,11.22,4.4,
12/1/1998,1175.28,24.97,4.649,4.439,4.415,293.75,11.13,#N/A N/A,
12/2/1998,1171.25,25.43,4.59,4.364,4.322,293.2,11.24,#N/A N/A,
12/3/1998,1150.14,28.7,4.539,4.306,4.262,292.2,11.19,#N/A N/A,
12/4/1998,1176.74,25.31,4.627,4.454,4.386,292.45,11.17,#N/A N/A,
12/7/1998,1187.7,24.9,4.664,4.52,4.444,294.89,11.47,#N/A N/A,
12/8/1998,1181.38,25.58,4.593,4.428,4.379,293.7,11.3,#N/A N/A,
12/9/1998,1183.49,25.66,4.568,4.42,4.362,293.65,11.16,#N/A N/A,
12/10/1998,1165.02,26.81,4.523,4.386,4.319,294.35,10.72,#N/A N/A,
12/11/1998,1166.46,27.72,4.615,4.452,4.39,290.85,10.79,#N/A N/A,
12/14/1998,1141.2,31.31,4.572,4.401,4.33,291.35,11.29,#N/A N/A,
12/15/1998,1162.83,29.42,4.621,4.46,4.394,292.85,11.55,#N/A N/A,
12/16/1998,1161.94,29.96,4.54,4.333,4.29,295.75,12.38,#N/A N/A,
12/17/1998,1179.98,27.96,4.577,4.425,4.355,291.75,11.03,#N/A N/A,
12/18/1998,1188.03,25.04,4.562,4.45,4.362,289.05,10.95,#N/A N/A,
12/21/1998,1202.84,23.86,4.638,4.534,4.441,288.95,10.81,#N/A N/A,
12/22/1998,1203.57,22.78,4.7,4.577,4.506,288.25,10.81,#N/A N/A,
12/23/1998,1228.54,20.21,4.797,4.696,4.637,286.95,11.33,#N/A N/A,
12/24/1998,1226.27,21.48,4.85,4.757,4.711,286.25,11.23,#N/A N/A,
12/25/1998,#N/A N/A,#N/A N/A,4.848,4.765,4.711,#N/A N/A,#N/A N/A,#N/A N/A,
12/28/1998,1225.49,23.5,4.753,4.697,4.631,286.65,11.46,#N/A N/A,
12/29/1998,1241.81,22.18,4.678,4.645,4.565,286.2,11.72,#N/A N/A,
12/30/1998,1231.93,23.34,4.642,4.538,4.533,287.05,11.75,#N/A N/A,
12/31/1998,1229.23,24.42,4.648,4.529,4.54,288.25,12.05,4.4,
1/1/1999,#N/A N/A,#N/A N/A,4.654,4.554,4.54,287.75,#N/A N/A,#N/A N/A,
1/4/1999,1228.1,26.17,4.675,4.562,4.555,287.7,12.34,#N/A N/A,
1/5/1999,1244.78,24.46,4.743,4.629,4.625,286.95,11.99,#N/A N/A,
1/6/1999,1272.34,23.34,4.707,4.579,4.566,288.3,12.8,#N/A N/A,
1/7/1999,1269.73,24.37,4.771,4.629,4.625,291.35,13.09,#N/A N/A,
1/8/1999,1275.09,23.28,4.87,4.721,4.732,291.35,13.07,#N/A N/A,
1/11/1999,1263.88,25.46,4.925,4.772,4.788,292.9,13.44,#N/A N/A,
1/12/1999,1239.51,28.1,4.816,4.654,4.666,288.55,12.89,#N/A N/A,
1/13/1999,1234.4,30.11,4.705,4.553,4.556,286.75,12.31,#N/A N/A,
1/14/1999,1212.19,32.98,4.61,4.443,4.458,286.55,12.15,#N/A N/A,
1/15/1999,1243.26,29.24,4.685,4.56,4.553,287.05,12.11,#N/A N/A,
1/18/1999,#N/A N/A,#N/A N/A,4.673,4.56,4.554,286.95,#N/A N/A,#N/A N/A,
1/19/1999,1252,29.24,4.713,4.628,4.609,286.85,12.08,#N/A N/A,
1/20/1999,1256.62,28.6,4.747,4.637,4.642,287.35,11.81,#N/A N/A,
1/21/1999,1235.16,30.92,4.679,4.594,4.561,287.65,12.46,#N/A N/A,
1/22/1999,1225.19,31.95,4.623,4.551,4.517,286.45,12.69,#N/A N/A,
1/25/1999,1233.98,31.13,4.661,4.585,4.547,287.85,12.44,#N/A N/A,
1/26/1999,1252.31,29.23,4.693,4.619,4.577,286.15,12.06,#N/A N/A,
1/27/1999,1243.17,29.73,4.673,4.593,4.555,283,12.32,#N/A N/A,
1/28/1999,1265.37,28.11,4.659,4.558,4.555,284.25,12.45,#N/A N/A,
1/29/1999,1279.64,26.25,4.651,4.57,4.548,286.15,12.75,#N/A N/A,
2/1/1999,1273,27.67,4.753,4.645,4.641,288.85,12.37,#N/A N/A,
2/2/1999,1261.99,28.16,4.798,4.704,4.701,288.45,12.3,#N/A N/A,
2/3/1999,1272.07,27.88,4.826,4.704,4.731,287.55,12.38,#N/A N/A,
2/4/1999,1248.49,29.48,4.877,4.754,4.795,289.45,12.02,#N/A N/A,
2/5/1999,1239.4,29.67,4.941,4.797,4.863,288.55,11.8,#N/A N/A,
2/8/1999,1243.77,30.27,4.92,4.78,4.845,289.15,11.67,#N/A N/A,
2/9/1999,1216.14,31.36,4.881,4.747,4.8,287.4,11.68,#N/A N/A,
2/10/1999,1223.55,30.45,4.93,4.789,4.818,287.25,11.75,#N/A N/A,
2/11/1999,1254.04,27.42,4.92,4.815,4.841,287.7,11.85,#N/A N/A,
2/12/1999,1230.13,29.76,5.053,4.91,4.963,289.55,11.88,#N/A N/A,
2/15/1999,#N/A N/A,#N/A N/A,5.059,4.911,4.984,289.5,#N/A N/A,#N/A N/A,
2/16/1999,1241.87,29.65,5.013,4.894,4.938,285.05,11.37,#N/A N/A,
2/17/1999,1224.03,30.65,4.97,4.868,4.898,285.05,11.53,#N/A N/A,
2/18/1999,1237.28,30.45,5.053,4.929,4.97,286.2,12.04,#N/A N/A,
2/19/1999,1239.22,29.3,5.074,4.948,4.992,288.25,11.76,#N/A N/A,
2/22/1999,1272.14,25.87,5.014,4.888,4.938,287.05,11.96,#N/A N/A,
2/23/1999,1271.18,26.49,5.11,5,5.042,287.45,11.96,#N/A N/A,
2/24/1999,1253.41,27.21,5.175,5.07,5.119,287.8,12.61,#N/A N/A,
2/25/1999,1245.02,28.01,5.349,5.184,5.287,287.85,12.68,#N/A N/A,
2/26/1999,1238.33,27.88,5.287,5.138,5.221,287.05,12.27,#N/A N/A,
3/1/1999,1236.16,28.37,5.39,5.196,5.31,286.4,12.24,#N/A N/A,
3/2/1999,1225.5,29.22,5.32,5.129,5.233,286.75,12.51,#N/A N/A,
3/3/1999,1227.7,29.04,5.384,5.171,5.288,286.55,12.93,#N/A N/A,
3/4/1999,1246.64,26.67,5.419,5.197,5.314,288.15,13.35,#N/A N/A,
3/5/1999,1275.47,24.08,5.314,5.113,5.223,288.45,13.3,#N/A N/A,
3/8/1999,1282.73,24.54,5.263,5.088,5.186,291.6,13.63,#N/A N/A,
3/9/1999,1279.84,25.02,5.172,5.004,5.095,291.85,13.85,#N/A N/A,
3/10/1999,1286.84,24.79,5.191,5.029,5.124,292.75,14.69,#N/A N/A,
3/11/1999,1297.68,24.37,5.2,5.037,5.125,294.45,14.31,#N/A N/A,
3/12/1999,1294.59,24.84,5.147,4.986,5.056,292.35,14.49,#N/A N/A,
3/15/1999,1307.26,25.24,5.147,4.986,5.063,286.9,14.45,#N/A N/A,
3/16/1999,1306.38,25.15,5.107,4.961,5.023,283.45,14.46,#N/A N/A,
3/17/1999,1297.82,25.57,5.122,4.986,5.041,283.95,15.05,#N/A N/A,
